lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,w_c_mode.1,w_c_mode.2,w_c_mode.3,w_c_mode.4,w_c_mode.5,w_c_mode.6,w_c_mode.7,w_c_mode.8,w_c_mode.9,w_c_mode.10,w_c_mode.11,w_c_mode.12,a_c.1,a_c.2,a_c.3,a_c.4,a_c.5,a_c.6,a_c.7,a_c.8,a_c.9,a_c.10,a_c.11,y_label_switch_1.1,y_label_switch_1.2,y_label_switch_2.1,y_label_switch_2.2,y_label_switch_3.1,y_label_switch_3.2,y_label_switch_4.1,y_label_switch_4.2,y_label_switch_5.1,y_label_switch_5.2,y_label_switch_6.1,y_label_switch_6.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,p_c.1,p_c.2,p_c.3,p_c.4,p_c.5,p_c.6,p_c.7,p_c.8,p_c.9,p_c.10,p_c.11,p_c.12,sign_c.1,sign_c.2,sign_c.3,sign_c.4,sign_c.5,sign_c.6,sign_c.7,sign_c.8,sign_c.9,sign_c.10,sign_c.11,logp_c.1,logp_c.2,logp_c.3,logp_c.4,logp_c.5,logp_c.6,logp_c.7,logp_c.8,logp_c.9,logp_c.10,logp_c.11,logp_c.12
-1633.3041537929466,0.9587606917170306,0.062091637132521485,4.0,27.0,1.0,1684.3725006247557,0.286949836779389,0.2403755480022566,0.22201912895639253,0.12833965029644148,0.0361549056409438,0.0861609303245766,0.6815982110775599,0.14636226505066743,0.014498658904077278,0.011078566211884761,0.06191575894751744,0.02982260181010526,8.602345483693311e-06,0.010862334552136949,0.006258378736994416,0.023085373509974964,0.014503574954280396,5.673899317472364e-06,1.3421883156322598,0.6776389160220039,0.5539416299098564,0.47080200852655724,0.6935928790605843,0.15206897426068425,0.2805623457389264,0.20043428687436632,0.24594403735790976,0.456741285882576,0.49868040994557417,0.00039018106771473223,0.04607946767763028,0.023242657259773723,0.08086171051002511,0.062261131710715505,0.07347320791250449,0.10302651534893963,0.1216694993229341,0.10607602281147693,0.27013452404553806,0.10824719253429253,0.004537889798455111,0.1997770700111638,0.6814399028755124,0.33883470276547084,0.8232209510603303,0.6503960700986016,0.17655656764194122,1.0319540422640723,0.6216336282844386,0.702273449586767,0.3734776396795564,1.2787331885160513,0.38257255179394084,0.23765069747353498,0.16393630844721704,0.026004367176840338,3.383364797334206e-05,0.011899709044449326,0.008558748733150502,0.033391374620792835,1.414178919777873e-06,0.08455969101155142,0.003014874616780173,0.048376429254849404,0.27975954494862293,0.9408069360894745,0.6703494357675686,0.606886897221957,0.1953344849636565,0.5916285480549174,0.26370319243844215,0.2932737314783029,0.4762707509688369,0.27493153299669826,0.7388065797472055,0.23915409645257643,0.43984631178043787,0.02988758297966871,0.43984631178043787,0.03644105613329598,0.2284820334336374,0.17380269531157702,0.2284820334336374,0.03762407223751121,0.09489177336772345,0.031837258359769416,0.09489177336772345,0.43984631178043787,0.17380269531157702,0.09822975457296251,0.06693946285989599,0.05423606008992641,0.03530771582330414,0.031837258359769416,0.02732209924572513,0.024598125163306766,0.021996629765603886,0.016102911093062125,0.009780975934428652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3421883156322598,2.0198272316542636,2.57376886156412,3.044570870090677,3.738163749151261,3.8902327234119456,4.170795069150872,4.371229356025238,4.617173393383148,5.073914679265724,5.572595089211298,0.02988758297966871,0.03644105613329598,0.049614025319328,0.059498344345315715,0.0721678114925557,0.09102237864143506,0.09489177336772345,0.11397160488469033,0.12930719499858304,0.15579769236977292,0.1289803344336767,0.038420201033954576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1997770700111638,0.8812169728866761,1.220051675652147,2.0432726267124774,2.693668696811079,2.87022526445302,3.902179306717092,4.523812935001531,5.226086384588298,5.599564024267854,6.878297212783906,0.23915409645257643,0.2284820334336374,0.13955379440023652,0.08078495192655609,0.05119417586240817,0.046113361715632926,0.03762407223751121,0.03721202341079708,0.035521708437884526,0.03937469000753209,0.03408046453189036,0.03090462758333711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27975954494862293,1.2205664810380974,1.890915916805666,2.497802814027623,2.69313729899128,3.2847658470461973,3.5484690394846394,3.8417427709629424,4.318013521931779,4.592945054928477,5.331751634675682
-1634.9511850376862,0.9713649356246358,0.055823573503205735,5.0,48.0,1.0,1667.85582955112,0.3458090875297631,0.24948008847954534,0.0539745121911933,0.1479243247556089,0.08678015977709397,0.11603182726679545,0.661911790396418,0.12426268350980947,0.04324055794339242,0.002203069227713606,0.012524573848955953,0.019087775469672462,0.011247978741257257,0.026507218618624723,0.01520568990577907,0.00905193948765334,0.021079606802637207,0.053677116048086476,1.5638202279310898,0.7494372802254349,1.0246482067308622,0.10462519791608552,0.8121689541024442,0.3849600058799651,0.07134855787298587,0.9916529295114338,0.2521148560077558,0.1493712668375489,0.3808793912055331,0.0004263456973200911,0.015624254398608666,0.007490539715761689,0.040528319554699044,0.18194867713924004,0.11814345656490667,0.0473897883272125,0.13041789308865753,0.19834725926086935,0.2131518478906306,0.046038543788378204,0.0004930745737156197,0.4452659036723658,0.5488664773998374,0.4782449260293301,0.6249975233798526,0.24453139982734987,0.19100474220165004,0.641253244269165,0.4840259220280946,0.3485267059343957,0.7654033032792965,0.8264416991678649,0.3291087113911732,0.3754335678719351,0.22865858404315578,0.004669379972364043,0.002990239383386211,0.007268689723959752,0.0010511249172083376,0.0005009827433587046,0.014522932459059968,0.0008386720469803006,0.022030742799337227,0.012926372648081316,0.47363989036453563,0.07439392456472452,0.7284782335014496,0.60670763895685,0.7070552957165785,0.5698759855685038,0.7658623908975368,0.22673226040592367,0.38180479599909706,0.48307302950868947,0.11538392629986564,0.22148424575128406,0.4803968754196855,0.018732993128998916,0.4803968754196855,0.02909160738186639,0.240444422246568,0.16317405865483714,0.240444422246568,0.021800690876623487,0.11259867336345629,0.02701572979868064,0.11259867336345629,0.4803968754196855,0.16317405865483714,0.09222506528310322,0.041199184971966125,0.03892897337365495,0.02868089530692713,0.02701572979868064,0.026779991913986223,0.024068974379652018,0.025170633057620212,0.025921187798769025,0.026438430041117924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5638202279310898,2.3132575081565245,3.3379057148873867,3.4425309128034725,4.254699866905916,4.639659872785882,4.711008430658867,5.702661360170302,5.9547762161780575,6.104147483015606,6.485026874221139,0.018732993128998916,0.02909160738186639,0.04460453388748125,0.06704740379045533,0.10744757719795425,0.11329740936022195,0.11259867336345629,0.12686905730464101,0.13985219743748217,0.13272229167124674,0.0748045678711391,0.03293168760505664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4452659036723658,0.9941323810722031,1.4723773071015334,2.097374830481386,2.341906230308736,2.5329109725103858,3.174164216779551,3.6581901388076457,4.006716844742042,4.772120148021338,5.598561847189203,0.22148424575128406,0.240444422246568,0.23228848096855526,0.11435202104167116,0.06432459720285015,0.03469131731589702,0.021800690876623487,0.015041285844357826,0.014794753623140144,0.013336060059938645,0.014099673507732894,0.013342451561381268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47363989036453563,0.5480338149292602,1.2765120484307098,1.8832196873875597,2.5902749831041385,3.1601509686726423,3.926013359570179,4.152745619976103,4.5345504159751995,5.017623445483889,5.133007371783755
-1635.0992604495807,0.991057696286102,0.032034908362533615,6.0,117.0,1.0,1672.4512260275862,0.2556351772059294,0.27083992931883794,0.1553777907472582,0.12011747556871727,0.11482356043446315,0.08320606672479411,0.7478712914145581,0.083467749534062,0.02559823944764029,0.003992036561645504,0.023200852497666184,0.014552428620377728,0.02227371904589286,0.008933782797564335,0.0248883925643733,0.004059693907926832,0.038641719256015096,0.002520094352277777,1.5555993898039195,1.0022342277964422,1.141202905481348,0.22976381683831448,0.4166847912716806,0.6721856828166004,0.9181151475975481,0.3662759603962786,0.10305508096690646,0.302140956603261,0.1365280979933997,0.004068009639937098,0.05037635477097282,0.03966234038784176,0.032049270511838875,0.1109269544697084,0.113289364314708,0.1731715825126224,0.0615652155345351,0.18506314496427154,0.21264224138571616,0.017053182081003707,0.00013233942684403796,0.04189538445321288,0.9653647685662506,0.5283991756209713,0.43778271673441754,0.5486616805940872,0.11337323405058,0.914060809606083,0.19409263342831362,0.783543171777815,0.3381008222007693,1.4355142116729391,0.29560432326834346,0.2836114864289029,0.167806674781609,0.034146746861136945,4.976247522330445e-06,0.04445580308089794,0.0076669886938507585,0.0016764945762491109,0.0003706983749806751,0.08978266359913724,0.048702908789030136,0.026170235298339575,0.1278081237605892,0.5530497557495255,0.4532037816881791,0.49408580846305994,0.6079602492885046,0.4214094763206314,0.4034175640217397,0.38771053824205653,0.4715595510079525,0.3558114705464656,0.6733507395278809,0.19409736891491508,0.5598045839922149,0.035592347195231806,0.5598045839922149,0.036997736726185504,0.19688736512436664,0.16470732010424124,0.19688736512436664,0.04115863174671362,0.12164622677253385,0.021299827664713323,0.12164622677253385,0.5598045839922149,0.16470732010424124,0.07290106695800155,0.033470728681358704,0.03131100346198053,0.02605842828360934,0.021299827664713323,0.01790923866388505,0.019156372471670128,0.01880885737041816,0.018381229683216132,0.01619134266469086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5555993898039195,2.5578336176003615,3.6990365230817095,3.928800339920024,4.345485131191705,5.017670814008305,5.935785961605853,6.302061922002132,6.405117002969038,6.707257959572299,6.843786057565699,0.035592347195231806,0.036997736726185504,0.055711420303931676,0.07354413351434681,0.09606102004103817,0.11897552093813787,0.12164622677253385,0.11947882129488956,0.12492998532559166,0.11332221696582517,0.08373544187903657,0.02000512904325127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04189538445321288,1.0072601530194636,1.5356593286404348,1.9734420453748522,2.5221037259689396,2.6354769600195196,3.5495377696256027,3.7436304030539165,4.527173574831732,4.865274397032501,6.3007886087054406,0.19409736891491508,0.19688736512436664,0.15015033090401528,0.10450807299727997,0.07031266446022832,0.0517627069266243,0.04115863174671362,0.03646410313402009,0.037306517738882064,0.045974806795864506,0.042132847142986526,0.02924458411410378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1278081237605892,0.6808578795101148,1.1340616611982939,1.6281474696613538,2.2361077189498584,2.65751719527049,3.0609347592922296,3.448645297534286,3.9202048485422387,4.276016319088704,4.949367058616585
-1636.2129022799527,0.9998727953730733,0.014180811197554773,8.0,255.0,0.0,1679.3271030004555,0.14053237569778299,0.24482867753064538,0.3459226318564409,0.06236311683040549,0.07547057669601448,0.13088262138871073,0.7832872574621221,0.07591472643249038,0.025046140854631912,0.029336930574793633,0.000142732845099211,0.0008237315319429767,0.019995744847605308,0.03217071208411137,0.0012926960993047798,0.008327583618862683,0.0026106736447741325,0.021051070004261506,1.3858219584329017,1.1510605542748127,0.3302601863050905,0.7101595138247664,0.14257337281627086,0.6155280785032979,0.593424025743382,0.5370980606825653,0.6381630278796435,0.1688170588121201,0.5203163071194724,0.003072017822850609,0.016006976071447708,0.0683389162530839,0.027325068339254736,0.016957157422229745,0.109197618242029,0.19305101260913204,0.14230118765410021,0.10491951375766718,0.3144859706097724,0.0009404571111609466,0.0034041041072715725,0.9402866356686916,0.3610107687035497,0.16503924656721805,0.2547497655352123,0.850890873107342,0.9630866781930353,0.384985174062206,0.058307066225584896,0.19548002518321736,0.40611545390011483,0.848895184293443,0.42565886488221966,0.20710981998817793,0.1326379060937539,0.0100956652232573,0.0051066888313424505,0.006351417798573906,0.03957755278601058,0.0034251360067742128,0.00529024360116023,0.03647148119588424,0.008199718071926505,0.1200755055209191,0.4903211966497688,0.2921120957790294,0.9509540922929814,0.3093754049949539,0.26639375631369466,0.6935972635052025,1.191390437062546,0.5882469302771222,0.3753652093863574,0.630719375209131,0.35321656510659616,0.22665869064087205,0.5437638167979088,0.015620904111685981,0.5437638167979088,0.03703296909898322,0.20039756578598264,0.1743062721473999,0.20039756578598264,0.037027302801231204,0.1322953990982146,0.023721877463299082,0.1322953990982146,0.5437638167979088,0.1743062721473999,0.06957166758966403,0.055447440104386826,0.03149058970407605,0.028893414161951268,0.023721877463299082,0.020796028083205575,0.014758981591324752,0.012708748440300122,0.012262387144310577,0.012278776772173032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3858219584329017,2.5368825127077144,2.867142699012805,3.577302212837571,3.719875585653842,4.335403664157139,4.928827689900522,5.465925750583087,6.10408877846273,6.27290583727485,6.793222144394322,0.015620904111685981,0.03703296909898322,0.049443396735009484,0.05165146374089949,0.05451002972168809,0.08467011084893125,0.1322953990982146,0.14639562252309754,0.1468489783650203,0.1433551266146093,0.09597521875316442,0.04220078038869637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9402866356686916,1.3012974043722414,1.4663366509394595,1.7210864164746718,2.571977289582014,3.535063967775049,3.920049141837255,3.9783562080628396,4.173836233246057,4.579951687146171,5.428846871439615,0.22665869064087205,0.20039756578598264,0.16917796059199977,0.07344947966972142,0.058127266135061265,0.048737508285155176,0.037027302801231204,0.023516335162073757,0.028475588144237625,0.03545045550676078,0.04429143225613248,0.05469041502077187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4903211966497688,0.7824332924287982,1.7333873847217798,2.0427627897167335,2.309156546030428,3.0027538095356308,4.194144246598177,4.782391176875299,5.1577563862616564,5.788475761470788,6.141692326577384
-1636.4508763369718,0.9999841284167853,0.014180811197554773,8.0,255.0,0.0,1671.244263720325,0.3069207254765679,0.16260167058352057,0.24907058771122098,0.10283252844569325,0.0853895908362097,0.09318489694678758,0.7244701296095907,0.06570655116143315,0.023056477213515822,0.01841785905165706,0.034819310938129684,0.015022925600967808,0.0236659764926064,0.003021409144226502,0.021850661323249646,0.02585627376172465,6.01509649534057e-06,0.044106410606403273,1.3966716110409116,0.3544561427052576,1.1964914676041256,0.5495156433530853,0.4759724332450395,0.4587366365096248,0.6180863785065265,0.7296086878596449,0.14055688845759945,0.4544813181353157,0.3460503294002052,0.0003519140196347619,0.012328740713771012,0.06110885247302538,0.020507659127307516,0.03931021020580217,0.12649529321101527,0.09048018064651693,0.09014795501492102,0.22221678949160145,0.2925163312736697,0.044395503058590004,0.00014057076414477482,0.19560045576601262,0.2525560970698527,0.7142483416677783,0.5858984668174255,0.19859023519371416,0.7386932158199261,0.6884136144378269,0.7238281708392779,0.05581253859270286,0.48441778808022556,1.2770911324000862,0.46759444134795364,0.11844761211831505,0.23122886272181542,0.0398136469409509,0.02742507451027989,0.03347718444451499,0.008089533197348673,0.0393421383560645,0.01487054501470989,0.01955488298909467,0.00013426903395042248,2.1809325001983978e-05,0.3992095750087072,0.3726675160172477,0.6672770429715936,0.6754500196723159,0.20950643428198434,0.47840589586506727,0.20907008264313584,0.1413983603962468,0.5129137386944097,1.14749044083168,0.23607581922828627,0.22674467532294318,0.47649447870953904,0.0269282166436243,0.47649447870953904,0.032703022913813176,0.20017544426517334,0.15188352618476286,0.20017544426517334,0.04482654343583918,0.09636259303069451,0.026834831497273073,0.09636259303069451,0.47649447870953904,0.15188352618476286,0.1134952894044377,0.048893475382975775,0.039718404799058235,0.03164306830044732,0.026834831497273073,0.02090775920214062,0.023218883954526554,0.023426489747227913,0.021131568406472782,0.022352224411138072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3966716110409116,1.7511277537461694,2.947619221350295,3.4971348647033804,3.97310729794842,4.431843934458045,5.049930312964571,5.779539000824216,5.920095889281815,6.374577207417131,6.720627536817336,0.0269282166436243,0.032703022913813176,0.040277241012992356,0.0518317006725069,0.07428620360050034,0.08317486238692781,0.09636259303069451,0.11916474439774838,0.16624104576140697,0.1664299827025234,0.11145017202076912,0.03115021485649269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19560045576601262,0.4481565528358653,1.1624048945036436,1.748303361321069,1.946893596514783,2.685586812334709,3.374000426772536,4.097828597611814,4.153641136204517,4.638058924284743,5.915150056684829,0.22674467532294318,0.20017544426517334,0.17739663987220103,0.1055398439122349,0.06729839110775909,0.059732223493827986,0.04482654343583918,0.04100373490054862,0.03713943322527528,0.025541865992268917,0.008156607558191718,0.006444596913736797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3992095750087072,0.7718770910259549,1.4391541339975484,2.1146041536698643,2.3241105879518487,2.802516483816916,3.011586566460052,3.152984926856299,3.6658986655507086,4.813389106382388,5.049464925610675
-1636.8314885508714,0.9846535119493071,0.062091637132521485,6.0,63.0,0.0,1674.9085687185204,0.6111101746740378,0.0044755187911295026,0.04162087781170651,0.05797163779168231,0.14823978041877267,0.13658201051267116,0.6588706517601847,0.05585053167170159,0.06929589998928323,0.025968815728858643,0.00662420207465053,0.004780865448756483,0.00583735648259484,0.056030324815019426,0.030364127546146893,0.08098824695668433,0.0030396546717228,0.002349322854396532,1.2784582586224158,0.6932878350360084,0.3706694509276379,0.32393440644699284,0.35027185503918595,0.521135493061267,0.1351961789838902,0.4604732685174839,0.36291331875160204,0.593788258881579,0.7498403525814258,0.006697455581777782,0.018362913911367375,0.08947105322834356,0.08997925696988666,0.05652293983050684,0.14376700919833293,0.062043394339223935,0.10838846678378479,0.18006187666406742,0.17302010681127267,0.07101696742460467,0.0006685592568314025,0.04265497168511201,0.203662563662399,0.22851320176478565,0.38845649277776334,0.38287951002198556,0.5616559346037868,0.3196446482249043,0.12398754376058704,0.1904728984782848,0.21241535275665474,0.4467862592233969,0.38151558137162084,0.21577749005295938,0.12083576234049653,0.0013245286438520686,0.0036422600511103824,0.004478159684298036,0.06021197960265236,0.009089892651044498,0.015528904097844347,0.15244699634909897,0.03053917458842179,0.004609270566600734,0.2981701552925031,0.37309918714621165,1.00514067151787,0.20502826848268554,0.5394822860995466,0.4760062840296668,0.8649796803362573,0.18749108848855592,1.0538189029144946,0.1945440884368394,0.21607008549113352,0.20778048800363405,0.3917456153666914,0.05388369743330983,0.3917456153666914,0.056109235266687325,0.1973762200485054,0.14003357263618904,0.1973762200485054,0.04358786707355569,0.09912932555888217,0.0434731664545976,0.09912932555888217,0.3917456153666914,0.14003357263618904,0.0911901643779375,0.07065069775575282,0.056830094411765585,0.047585314466011656,0.0434731664545976,0.04401884077142184,0.04084865165782508,0.03936064906447758,0.022729660399891417,0.011533572637438443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2784582586224158,1.9717460936584241,2.342415544586062,2.666349951033055,3.0166218060722407,3.537757299133508,3.672953478117398,4.133426746634882,4.496340065386484,5.090128324268063,5.839968676849489,0.05388369743330983,0.056109235266687325,0.06664314688993475,0.07363247508333268,0.08077270638353715,0.0912858243094964,0.09912932555888217,0.10985361822636328,0.11214494137002343,0.10668537027838924,0.0913309104800754,0.05852874871996845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04265497168511201,0.246317535347511,0.4748307371122966,0.86328722989006,1.2461667399120455,1.8078226745158323,2.1274673227407366,2.2514548665013234,2.4419277649796083,2.654343117736263,3.1011293769596597,0.20778048800363405,0.1973762200485054,0.15718729285184854,0.06559714916177803,0.05713615698336839,0.044678322697348095,0.04358786707355569,0.03594654099075864,0.03691645728965261,0.05926264933690511,0.052062570158218024,0.04246828540442734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2981701552925031,0.6712693424387148,1.6764100139565847,1.8814382824392704,2.420920568538817,2.896926852568484,3.7619065329047414,3.9493976213932975,5.003216524307792,5.197760612744632,5.413830698235765
-1637.1551025108897,0.9716263286726153,0.032034908362533615,5.0,41.0,1.0,1672.5855510568801,0.234154855552745,0.11139602689533343,0.2551906412047695,0.2098881164353425,0.09463588169189369,0.09473447821991582,0.8385759332363694,0.033804817625708694,0.0042633678509565315,0.041369716118023876,0.008791664691316762,0.016576338620767905,0.004190525638911986,0.005845193518503218,0.004114866690519858,0.0008282572582420383,0.005213622492597476,0.036425696258082285,1.2500949638739471,0.923097193154702,0.3098630242514744,0.5627975560049676,0.4437803213828064,0.18391046153173912,0.3139797169082754,0.33704891154135536,0.4388738945629396,0.5765871214635667,0.43271588891233626,0.031043682644133916,0.048628699805095064,0.0051539305742464,0.061669487689637266,0.028597752768645904,0.05669318954923427,0.12941453967734706,0.11797949516927599,0.2011705017714119,0.23154726445911528,0.08608295294404748,0.002018502947809267,0.31636538767128886,0.31883068055825814,0.13488932168714593,0.5458489792185729,0.43084904220875037,0.11352938900621587,0.4839386182067477,0.3201896522272918,0.7365573711501542,0.35597136606410335,1.2503137444499648,0.396670416667528,0.10085612227489522,0.2333835177656785,0.0022093143752955043,2.950575310263778e-07,0.10726404149928888,0.002413465622801455,0.006841959784195664,0.00019815040690717486,0.13345369821886824,0.0011347412635157315,0.015574277063494596,0.6778381509157421,0.6159366226339011,0.6035520280549656,0.37374513266122134,0.5595535562411313,0.36446598200708474,0.5584951987042756,0.5848655599605921,0.7383544018772523,0.5000481678376179,0.19558136699133793,0.22114829048677984,0.517934109838131,0.04009966563030526,0.517934109838131,0.049394185482017336,0.1701411739784479,0.16500063414648303,0.1701411739784479,0.048653442334719126,0.10437689201350601,0.025791061028133853,0.10437689201350601,0.517934109838131,0.16500063414648303,0.07533259462955669,0.06182219202870479,0.03956406945002384,0.029452190704985462,0.025791061028133853,0.02096451114151315,0.01725678861460906,0.014535477909752157,0.015023790324500328,0.017322580183606613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2500949638739471,2.173192157028649,2.4830551812801236,3.045852737285091,3.4896330586678976,3.6735435201996367,3.9875232371079123,4.324572148649268,4.763446043212207,5.3400331646757735,5.77274905358811,0.04009966563030526,0.049394185482017336,0.0563454708045145,0.06066715996001156,0.07572731515679515,0.09820893695855896,0.10437689201350601,0.12074766801677744,0.12994671590673287,0.12885852752081975,0.10463128349014414,0.030996179059816845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31636538767128886,0.635196068229547,0.770085389916693,1.3159343691352658,1.7467834113440162,1.860312800350232,2.3442514185569796,2.6644410707842714,3.4009984419344255,3.7569698079985288,5.007283552448493,0.22114829048677984,0.1701411739784479,0.14757117209129683,0.09033395419881896,0.07221683105696132,0.06377313605582509,0.048653442334719126,0.03699868752163138,0.03514044288573365,0.0507112223211334,0.0337851487966344,0.029526498272018035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6778381509157421,1.2937747735496432,1.8973268016046088,2.27107193426583,2.8306254905069617,3.1950914725140462,3.7535866712183217,4.3384522311789135,5.076806633056166,5.576854800893784,5.772436167885122
