lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,w_c_mode.1,w_c_mode.2,w_c_mode.3,w_c_mode.4,w_c_mode.5,w_c_mode.6,w_c_mode.7,w_c_mode.8,w_c_mode.9,w_c_mode.10,w_c_mode.11,a_c.1,a_c.2,a_c.3,a_c.4,a_c.5,a_c.6,a_c.7,a_c.8,a_c.9,a_c.10,y_label_switch_1.1,y_label_switch_1.2,y_label_switch_2.1,y_label_switch_2.2,y_label_switch_3.1,y_label_switch_3.2,y_label_switch_4.1,y_label_switch_4.2,y_label_switch_5.1,y_label_switch_5.2,y_label_switch_6.1,y_label_switch_6.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,p_c.1,p_c.2,p_c.3,p_c.4,p_c.5,p_c.6,p_c.7,p_c.8,p_c.9,p_c.10,p_c.11,sign_c.1,sign_c.2,sign_c.3,sign_c.4,sign_c.5,sign_c.6,sign_c.7,sign_c.8,sign_c.9,sign_c.10,logp_c.1,logp_c.2,logp_c.3,logp_c.4,logp_c.5,logp_c.6,logp_c.7,logp_c.8,logp_c.9,logp_c.10,logp_c.11
-333.761218200917,0.9583317724915986,0.004636061217913831,4.0,24.0,1.0,374.3381680023301,0.2490749600026537,0.0732779902500797,0.2890856645281101,0.11106758899992453,0.26956665090103105,0.00792714531820099,0.621093097221145,0.12492367652237867,0.0011135182241211064,0.009324902559915874,0.00318341799354458,0.0028436815741340786,0.06716799755995666,1.8978415206229906e-05,0.0603953364382781,0.09866211414237988,0.011273279348939791,0.5024092249404458,0.8987200462490775,0.7928778330167014,0.44042303928573506,0.36362352322108626,0.3122685211559129,0.36576980832036154,0.4729062235936136,0.22442092529625984,0.5389114051757751,0.04594060913310735,0.019862672311260467,0.11667967361191103,0.06818670165272438,0.10292881207437837,0.07210077674784404,0.07289085559302166,0.16925007453609808,0.25700248364795975,0.0736710723303544,0.0014862683613404842,0.34954830811686594,0.2688256699814891,0.34994287407233454,0.3934765128167665,0.09437421632627163,0.18955194852586862,0.5119504621106614,0.77821066493258,0.5908557136817005,0.1603627545074487,0.5439509750987181,0.21158487947004667,0.0052948673524627855,0.044383298699435046,0.02362689690194373,0.004391065618886525,0.005577279927406409,0.011917388396679824,0.0815524768100399,0.04937050564119916,0.018350366083181788,0.6156683385408186,0.5299503163803755,1.2546008054295221,0.5903965484023586,0.6109811639024006,0.2151925751622579,0.49528248133155045,0.481381454954473,0.6997548338559912,0.5358630879740872,0.309806812038352,0.3157645392084857,0.05486096315049706,0.3157645392084857,0.06852860143077054,0.23013826136084617,0.22367271249167717,0.23013826136084617,0.033428013684570226,0.10693597198638588,0.046035586614879984,0.10693597198638588,0.3157645392084857,0.22367271249167717,0.09643486042014224,0.05431893897481548,0.04489966274946061,0.04325355272070366,0.046035586614879984,0.043894798016165346,0.04997800216382172,0.05001252267675668,0.03173482396309146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5024092249404458,1.4011292711895234,2.194007104206225,2.63443014349196,2.998053666713046,3.3103221878689593,3.676091996189321,4.148998219782935,4.373419145079194,4.9123305502549695,0.05486096315049706,0.06852860143077054,0.08215217274103188,0.09125921981653627,0.10409647647075063,0.10580817584265373,0.10693597198638588,0.11444819489279374,0.11956689931953679,0.08219391505994797,0.07014940928909554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34954830811686594,0.618373978098355,0.9683168521706895,1.361793364987456,1.4561675813137276,1.6457195298395961,2.1576699919502573,2.935880656882837,3.526736370564538,3.6870991250719864,0.309806812038352,0.23013826136084617,0.14113199311503244,0.06159535925475184,0.04438792653101794,0.034292031368431085,0.033428013684570226,0.03593069591700169,0.043741694304705855,0.038100081323244314,0.027447131102046392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6156683385408186,1.145618654921194,2.400219460350716,2.990616008753075,3.6015971726554756,3.8167897478177335,4.312072229149284,4.793453684103757,5.493208517959748,6.029071605933836
-333.84475553601135,0.9166664646579125,0.004636061217913831,3.0,12.0,1.0,360.017354643726,0.2443737051330129,0.07581654789623431,0.291662197859317,0.11280165987848592,0.2675113581750502,0.007834531057899718,0.6200079871388514,0.1252651918551256,0.0010908197766305932,0.008989009371717933,0.0031702787898303443,0.002840358984369417,0.0743352296348855,1.6233656987599318e-05,0.05628726112292575,0.09704342400911012,0.010954205659565702,0.4994296683283762,0.897745264040927,0.771869753745983,0.44263338713209566,0.36101275749696315,0.309014347956884,0.35748712758515566,0.4782437197144972,0.23154070067868765,0.5343809514355942,0.044918359004705054,0.020341059594196704,0.11514312608693072,0.06864421939350304,0.10146258408055704,0.07293332811317083,0.07376830350212243,0.16905104376143837,0.2573171108477788,0.07496314464481525,0.001457720970781548,0.35005676567384436,0.26654874765765607,0.35239011438792806,0.39187211024374663,0.09610948942759126,0.18848192666135466,0.5033177362155216,0.7624228758793267,0.5715531355920637,0.16328937145375308,0.5454695163055933,0.21298685044437657,0.005147528189163767,0.043082444660110825,0.024763315961459465,0.004423954878140027,0.005094315793991519,0.011069487160466598,0.08156755979712847,0.047340402115450556,0.019054624694118893,0.6181030209678411,0.5232254952281382,1.2508436502589197,0.5946188823908005,0.6353859612997853,0.2126946806317318,0.48946113470294367,0.4855213792517821,0.7001753868876606,0.5464788744841601,0.31070120486003366,0.3138247931367481,0.05449374981032005,0.3138247931367481,0.06825326585034765,0.23063996139912388,0.22291586273728614,0.23063996139912388,0.032963631664255255,0.10705948080765829,0.04722674814216686,0.10705948080765829,0.3138247931367481,0.22291586273728614,0.09640091643635496,0.055294672947865324,0.04580970310337879,0.044298183352699964,0.04722674814216686,0.044274315947169934,0.0493043661116955,0.04929144958128781,0.03135898850334648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4994296683283762,1.3971749323693032,2.1690446861152863,2.611678073247382,2.972690830744345,3.281705178701229,3.6391923062863847,4.117436026000882,4.348976726679569,4.883357678115163,0.05449374981032005,0.06825326585034765,0.08171875171884091,0.09105493808501973,0.10395765857785913,0.10579248082710892,0.10705948080765829,0.11449529770329256,0.11932394795100287,0.08312057341392477,0.07072985525462494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35005676567384436,0.6166055133315005,0.9689956277194285,1.360867737963175,1.4569772273907664,1.645459154052121,2.1487768902676425,2.9111997661469693,3.482752901739033,3.6460422731927857,0.31070120486003366,0.23063996139912388,0.14222509236500736,0.06176650341122427,0.0444626366569345,0.033821190643885765,0.032963631664255255,0.035397936627087984,0.0433274846286919,0.03752243927820746,0.02717191846554795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6181030209678411,1.1413285161959794,2.392172166454899,2.9867910488456997,3.622177010145485,3.834871690777217,4.324332825480161,4.809854204731943,5.510029591619603,6.056508466103764
-334.0910056748792,0.9767354508624071,0.004636061217913831,5.0,43.0,1.0,369.6258381490731,0.24264852553572572,0.08812024571302775,0.29496682985191286,0.11740912382565966,0.25083768551549923,0.006017589558174774,0.6201763509201698,0.12114476455127682,0.0011705602231545022,0.02165825040270598,0.002876258136222574,0.003520976936265771,0.03872228224998851,2.193102367168408e-05,0.09079289742633484,0.09066862974321781,0.009247098386991767,0.5026699222801908,0.8701704798345716,0.7452736883636548,0.4140561743324926,0.3475456972404032,0.4269809594666441,0.3038163170430335,0.4844718477925136,0.18555202448595068,0.5161465375516678,0.05053823587624548,0.0212326148129352,0.12213334040793426,0.06556927044177382,0.10157588278119171,0.07279669550375224,0.06795109465134348,0.15632397976295243,0.2724880706909846,0.06839219421475834,0.0009986208561285626,0.35356014333278063,0.33878008678229576,0.3109972118685705,0.33901240359833207,0.0819609218798246,0.19161859743890156,0.4947461324461393,0.6726573724153527,0.5318936430673309,0.16885014206769683,0.5215861056704852,0.24105666054315228,0.003484267814791557,0.044223722508380955,0.02237036530794089,0.0035232130574528314,0.004946537027566908,0.011200216009585586,0.0794370243834668,0.043536018353977204,0.024635869323199694,0.6322871606348465,0.5450016799874036,1.173041873208873,0.5812727094376098,0.7411529765594561,0.27643828005912874,0.47686755091868893,0.4481468384848492,0.712948233992903,0.5669901672898734,0.3067745847957119,0.30970914881550415,0.054937326365342654,0.30970914881550415,0.0678720835795134,0.23508592566029843,0.2187142614342586,0.23508592566029843,0.03150866053343605,0.10581169357549892,0.04371606271568683,0.10581169357549892,0.30970914881550415,0.2187142614342586,0.09783911001694762,0.05813805716736178,0.04640659872190701,0.04234347160546757,0.04371606271568683,0.04418531094883059,0.053588761532365144,0.05221205576460303,0.03314716127706784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5026699222801908,1.3728404021147624,2.118114090478417,2.5321702648109095,2.8797159620513124,3.3066969215179567,3.61051323856099,4.094985086353503,4.280537110839454,4.796683648391122,0.054937326365342654,0.0678720835795134,0.08486050805189012,0.09311427267823923,0.1038136379720327,0.10510635145856667,0.10581169357549892,0.11282191850408252,0.11873526811572503,0.08285531901155693,0.07007162068755188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35356014333278063,0.6923402301150764,1.003337441983647,1.3423498455819791,1.4243107674618036,1.6159293649007052,2.1106754973468442,2.783332869762197,3.315226512829528,3.484076654897225,0.3067745847957119,0.23508592566029843,0.14190653963138597,0.06461888670117266,0.045404549432417896,0.03218162334987272,0.03150866053343605,0.034810162143586926,0.04238004428585749,0.03703259622465374,0.02829642724160598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6322871606348465,1.17728884062225,2.3503307138311227,2.9316034232687325,3.6727563998281885,3.9491946798873174,4.426062230806006,4.874209069290855,5.5871573032837585,6.154147470573632
-334.1272220684917,0.8749999992974438,0.004636061217913831,3.0,8.0,1.0,363.64817698875663,0.24551871674494324,0.0840565674193683,0.296684956764721,0.11922186572340736,0.24851223940208653,0.006005653945473505,0.619894721502285,0.12049969998387539,0.0011546385980525029,0.019954384881096035,0.002749103206543492,0.0035320135469400766,0.03737416843794964,2.3542331903377577e-05,0.0927788794651031,0.09404826447863154,0.007990583567619919,0.5085393970206333,0.8729014185456044,0.7201601329968005,0.40725123704835225,0.34945247338322644,0.42011461867383365,0.3107542255195325,0.4808247179293803,0.18271405878398475,0.48904136557672134,0.051067401646188657,0.02062101267305458,0.12364830705022772,0.0655266298497501,0.10239634172891113,0.0720512002186563,0.06766199425930343,0.1556047502960851,0.2691849092765979,0.07120068124004668,0.0010367717611784039,0.37335296176084765,0.3293908305723033,0.32568728055682433,0.33512699596240825,0.08082701810265212,0.19492010412462032,0.492106445740043,0.7049052005440521,0.5252381036907783,0.1694245582589684,0.5187667448175122,0.24336657898431005,0.003600838730674921,0.04451457901808241,0.020891590865300614,0.0038368178563483067,0.004704878208329619,0.010796081628492948,0.07875804647472945,0.04545059791843071,0.02531324549778876,0.6622350971071778,0.5494318730352555,1.1601296566430255,0.5855724040394835,0.7263304444403618,0.26890587528119775,0.46994489785338456,0.42613933902013046,0.7063320058597734,0.5784843477878745,0.3082081410647904,0.3088269268700488,0.054695766027850645,0.3088269268700488,0.06819895939529386,0.23369603531171734,0.21698985748707456,0.23369603531171734,0.031823607424800976,0.10551827754196152,0.043870026685641744,0.10551827754196152,0.3088269268700488,0.21698985748707456,0.09684435366541069,0.058329069023795525,0.04671417591903045,0.04258067589494556,0.043870026685641744,0.04453839012080793,0.05426841816310339,0.05294318153714603,0.03409492463299548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5085393970206333,1.3814408155662377,2.1016009485630383,2.5088521856113903,2.8583046589946166,3.2784192776684504,3.589173503187983,4.0699982211173635,4.252712279901348,4.741753645478069,0.054695766027850645,0.06819895939529386,0.08476921184957482,0.09322133215693096,0.10373026897486343,0.10493130008006206,0.10551827754196152,0.112099767504268,0.11843279252095704,0.08367483356865395,0.0707274903795836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37335296176084765,0.702743792333151,1.0284310728899753,1.3635580688523836,1.4443850869550356,1.6393051910796559,2.1314116368196987,2.836316837363751,3.3615549410545293,3.5309794993134975,0.3082081410647904,0.23369603531171734,0.14057810726666525,0.06454497424196055,0.045042248546746044,0.03245761684688218,0.031823607424800976,0.035136067634921414,0.04235264570515838,0.037547660799919266,0.02861289515643835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6622350971071778,1.2116669701424332,2.371796626785459,2.9573690308249425,3.6836994752653043,3.952605350546502,4.422550248399887,4.848689587420017,5.555021593279791,6.133505941067665
-334.15703482901745,0.5,0.004636061217913831,1.0,2.0,1.0,365.01750866124473,0.24506187899210902,0.0839977248985876,0.2956068519780821,0.11966708516486142,0.24967304810014976,0.005993410866210053,0.6205581556673989,0.12072093307672455,0.001145921039313601,0.020097491597112046,0.002728462590388751,0.003544095931494491,0.037109927210038814,2.355643876890196e-05,0.09234584794933921,0.0938324080568767,0.007893200442544032,0.507295111695015,0.8707314668655554,0.7193691988751518,0.40755682228209644,0.34879734536871704,0.4168876108244774,0.31150151192591274,0.48096567577757643,0.18324817594561466,0.48821140095902266,0.0506482743192454,0.020627574159136814,0.12326086695639889,0.06580556074627852,0.1029446549375514,0.07180551329815148,0.0675921113106077,0.1550664294920415,0.26964403259879194,0.07154795285463249,0.001057029327163797,0.3716430351365863,0.330836149249221,0.32458371376706247,0.3358092966406813,0.08003417412083179,0.19347255285231332,0.499880642615941,0.7047270513337119,0.5258053255114712,0.16982855258847968,0.5185169745248391,0.2432976561669149,0.0036377012398258004,0.04470346825819839,0.021096423446047,0.0038481838118969475,0.004651305399253919,0.010735468960170929,0.07966020215066885,0.04484271106043421,0.02500990498174989,0.6656774547900265,0.5514276983709504,1.1611232179152609,0.587645631974712,0.7270951634711529,0.2714770404075091,0.46882438904211654,0.423073399210907,0.7126846388042476,0.5770671655715813,0.3086481082663482,0.3087410971226062,0.0545823068950312,0.3087410971226062,0.06804992539055826,0.23369489418277267,0.21714055155398654,0.23369489418277267,0.031844509705313245,0.10539492689259984,0.04381351649649457,0.10539492689259984,0.3087410971226062,0.21714055155398654,0.09710349692193694,0.058492562424801046,0.0467965700190613,0.04262223602079183,0.04381351649649457,0.0444390684736085,0.05409218512217851,0.05276724001398257,0.03399147583055193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.507295111695015,1.3780265785605703,2.097395777435722,2.504952599717819,2.853749945086536,3.270637555911013,3.5821390678369256,4.0631047436145025,4.246352919560117,4.73456432051914,0.0545823068950312,0.06804992539055826,0.08469809427646971,0.09317050608565426,0.10369980289866303,0.10486970164671482,0.10539492689259984,0.11207858852839972,0.11868968811849585,0.08388661910185381,0.07087984016555939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3716430351365863,0.7024791843858074,1.0270628981528698,1.3628721947935512,1.4429063689143828,1.6363789217666962,2.1362595643826374,2.8409866157163495,3.3667919412278207,3.5366204938163004,0.3086481082663482,0.23369489418277267,0.14035226808335727,0.06454717591470745,0.045041526735239465,0.03246417851062079,0.031844509705313245,0.03521252142699928,0.04242918768769036,0.03733630874462315,0.028429320742327964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6656774547900265,1.217105153160977,2.3782283710762377,2.9658740030509496,3.6929691665221025,3.964446206929612,4.433270595971728,4.856343995182635,5.569028633986882,6.146095799558463
-334.20595204617973,0.6666662301631369,0.004636061217913831,1.0,3.0,1.0,371.7857542061594,0.24824951119759828,0.08303553766272523,0.29469176961463106,0.11856703638744492,0.24947506158125662,0.005981083556343886,0.6207975438786375,0.12082255655729035,0.0011402046106842641,0.019924429770735556,0.0027039912228115784,0.003539954038062954,0.03708967429703027,2.260453186436142e-05,0.09437860333454244,0.09164200386224411,0.007938433896096594,0.5060991431026987,0.873876516185207,0.7100593890174764,0.40885325871292516,0.34725785565806555,0.4190247442567104,0.31166186749624847,0.48183080439951137,0.18140883782452072,0.4877096237374268,0.050558391960411724,0.020512248331218334,0.12339277840224491,0.06565664901624108,0.10293163471973939,0.07159177014977743,0.06761775589178731,0.15472731045202065,0.27013003952188336,0.07182612028054118,0.0010553012741345152,0.37122236126924846,0.33406674680707915,0.32511146684356806,0.33715568375096516,0.08043078247742458,0.19344483898890258,0.4982678465320317,0.7079072042292143,0.5243985954764212,0.1684139864319373,0.5179506204181412,0.2430047731520334,0.003656007135682275,0.04474773223508707,0.02092830052552246,0.003895686574223861,0.0046838987183559656,0.010845375865698057,0.08022902056005975,0.0453035747609983,0.024755010054197606,0.6649804876361387,0.5511955391054087,1.1657055548698771,0.5844994151928214,0.7294223947285372,0.2718607025607691,0.47304063783024325,0.4229278215269679,0.7136086761134269,0.577265945352316,0.30837071906834257,0.3085467270672683,0.05446524213334233,0.3085467270672683,0.0678581985944616,0.2335664238083361,0.21719913595609797,0.2335664238083361,0.031874715234973774,0.1053819688846834,0.043852288994025664,0.1053819688846834,0.3085467270672683,0.21719913595609797,0.09687407779442066,0.05870182665794145,0.04689398991636695,0.042692919382250095,0.043852288994025664,0.044471835623334614,0.054151077850687374,0.05266458469370286,0.03395153606390409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5060991431026987,1.3799756592879056,2.0900350483053822,2.498888307018307,2.846146162676373,3.265170906933083,3.576832774429332,4.058663578828843,4.240072416653364,4.727782040390791,0.05446524213334233,0.0678581985944616,0.08464114819757129,0.09309417646439637,0.10366029975706645,0.1048381777040636,0.1053819688846834,0.11203233893280494,0.11880281113304568,0.08408167538662162,0.07114396281194257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37122236126924846,0.7052891080763276,1.0304005749198957,1.3675562586708607,1.4479870411482854,1.6414318801371879,2.1396997266692197,2.8476069308984338,3.372005526374855,3.540419512806792,0.30837071906834257,0.2335664238083361,0.1402985686357666,0.06437844701214497,0.045015550913399816,0.03246627972539792,0.031874715234973774,0.03535572796431588,0.042666858996525864,0.03753664004872844,0.02847006859206782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6649804876361387,1.2161760267415476,2.3818815816114247,2.9663809968042463,3.6958033915327837,3.9676640940935526,4.440704731923796,4.863632553450763,5.577241229564191,6.154507174916507
-334.6872006379863,0.8749981697402078,0.004636061217913831,3.0,8.0,1.0,368.85714728152493,0.2607740774745437,0.08287677181122763,0.2978383672585922,0.11646754800715343,0.23645981714562006,0.005583418302862936,0.6203429022011681,0.12131970324258744,0.001227622326289208,0.01823354371523379,0.002764398051795277,0.0033073268045467666,0.04024652456162973,1.671704521178953e-05,0.09856111304475598,0.08689202872839087,0.007088120278391133,0.519040402642971,0.8902513066343509,0.7078027340218952,0.38881746454039423,0.3516755591186941,0.40023083155812733,0.3222884251446063,0.4998284909461111,0.1820029832006323,0.46104009672319685,0.04721222411942028,0.02126400290254817,0.12493040199834339,0.06534232517487501,0.10078391428472626,0.07128952962064364,0.06833094750334863,0.15610278780556197,0.2725694344485428,0.07111249253639369,0.0010619396055961822,0.3715860658771684,0.33252428888378904,0.32131374360460263,0.33626945789475987,0.07768999484807856,0.18604731982853873,0.48201027188140355,0.7136245665182924,0.5247463619691721,0.1664165792643364,0.5165899794782814,0.24486742955223292,0.003477205867513612,0.04836354174980551,0.024029488877590918,0.004217244855378013,0.004330445562988365,0.009594016697487724,0.07737976208301761,0.04270716499055816,0.024443720285145763,0.6448267901299676,0.5520101261720047,1.1807090093965984,0.5781853327885322,0.7486599274531431,0.2594050130147787,0.5001721316127643,0.40966527156123755,0.7004240939108296,0.5783698948367112,0.30711255614414434,0.3107216810657709,0.0537854281978296,0.3107216810657709,0.06767194767461197,0.2356350523181822,0.21680688905607798,0.2356350523181822,0.031460472136982935,0.10577476590643294,0.04413956969023773,0.10577476590643294,0.3107216810657709,0.21680688905607798,0.09525886468241514,0.057886740206940686,0.046996162381525236,0.04289725358611987,0.04413956969023773,0.04441407496061105,0.05420681717477418,0.05230905552087197,0.034362891674655296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.519040402642971,1.4092917092773218,2.117094443299217,2.5059119078396113,2.8575874669583055,3.257818298516433,3.5801067236610393,4.079935214607151,4.261938197807783,4.72297829453098,0.0537854281978296,0.06767194767461197,0.08466635682415127,0.09312642579370393,0.1038052463424986,0.10504440680274037,0.10577476590643294,0.11220211589885866,0.11886516463183819,0.08391446495207398,0.07114367697526053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3715860658771684,0.7041103547609575,1.0254240983655603,1.36169355626032,1.4393835511083986,1.6254308709369374,2.107441142818341,2.8210657093366334,3.3458120713058053,3.5122286505701417,0.30711255614414434,0.2356350523181822,0.1416221813934992,0.06575340643273542,0.046388210617597354,0.032397301150699616,0.031460472136982935,0.034537705086187254,0.04132480270440416,0.0361874612469007,0.027580850768666905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6448267901299676,1.1968369163019723,2.3775459256985707,2.955731258487103,3.704391185940246,3.9637961989550248,4.4639683305677895,4.873633602129027,5.574057696039857,6.1524275908765675
-334.72730728641153,0.9230768979269282,0.004636061217913831,3.0,13.0,1.0,372.7320437683907,0.2587027858044575,0.08581733982992824,0.295623394732022,0.1228245717404258,0.2314353640389353,0.005596543854231195,0.6180657551168561,0.12423938221899648,0.0011723641171823933,0.017343106581809452,0.0027972728845828557,0.003254439560555636,0.040684057554864705,1.590996731388174e-05,0.09506620661978789,0.09034112254055802,0.0070203828374925115,0.5199948654404378,0.8943919422573675,0.6886023011312055,0.39201557349661353,0.35165716563157284,0.40058169635341134,0.3156538945614983,0.5046309407779529,0.18637819651914014,0.44892949035344476,0.04588586713940968,0.021523894169450875,0.12545523025943564,0.06519631542370886,0.10163048044768251,0.0708753177902974,0.06805829596582604,0.15583399400153072,0.2728183052896818,0.07163757085604629,0.0010847286569301423,0.36593062154106065,0.33109598868762247,0.3212060682620954,0.33690766315774856,0.07630261287005623,0.18739562755154776,0.5060527678337021,0.7100442824952765,0.5239495166482014,0.1671292659659832,0.5159077648003749,0.24452195750142738,0.003496523846392959,0.0493154069857335,0.02248069231734484,0.004097538118641257,0.004331404239181686,0.009893962642098282,0.07722098099037666,0.042898593549329525,0.025835175009099,0.6473309608548172,0.5525940430050559,1.1904500085920844,0.5713159819316551,0.7554100722787684,0.2709952958362175,0.4947230386000854,0.4012405857906512,0.7105118483813677,0.566236584770884,0.3072875762543283,0.30988724854864147,0.053683577469645735,0.30988724854864147,0.06756598853190349,0.23551576273018063,0.21680384248639742,0.23551576273018063,0.03132249987811338,0.10530962288909995,0.04423581888679253,0.10530962288909995,0.30988724854864147,0.21680384248639742,0.09488534347914167,0.058269539472656916,0.047174238503582766,0.04302151745823003,0.04423581888679253,0.04439833895170556,0.054092897094452544,0.05243161643317546,0.03479959868522357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5199948654404378,1.4143868076978054,2.1029891088290107,2.4950046823256242,2.846661847957197,3.2472435443106082,3.5628974388721066,4.067528379650059,4.253906576169199,4.702836066522644,0.053683577469645735,0.06756598853190349,0.08454825400189059,0.0929396845854126,0.10355687425864851,0.10471569609972904,0.10530962288909995,0.11225580236995127,0.1194302635459852,0.08444747881289855,0.07154675743483505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36593062154106065,0.6970266102286831,1.0182326784907785,1.355140341648527,1.4314429545185832,1.618838582070131,2.124891349903833,2.8349356323991093,3.358885149047311,3.526014415013294,0.3072875762543283,0.23551576273018063,0.14146501384244958,0.0654555964718425,0.04608169395120208,0.03216707721832505,0.03132249987811338,0.03463812036287042,0.041356307397837196,0.03644521449566437,0.02826513739718641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6473309608548172,1.1999250038598732,2.3903750124519574,2.9616909943836127,3.717101066662381,3.9880963624985983,4.482819401098684,4.884059986889335,5.594571835270703,6.160808420041587
